date,semantic_key,topic_id,avg_sentiment,article_count
2025-11-13,Foldable_Display_Topic,8,0.6775,515
2025-11-14,Panel_Manufacturer,0,0.4902,524
2025-11-14,Quantum_Dot_Topic,1,0.49,431
2025-11-14,Transparent_Display_Topic,2,0.4902,439
2025-11-14,IT_OLED_Topic,3,0.4899,389
2025-11-14,Automotive_Display_Topic,4,0.4906,476
2025-11-14,MicroLED_Topic,5,0.4904,421
2025-11-14,TV_Display_Topic,6,0.49,434
2025-11-14,Flexible_Display_Topic,7,0.4905,470
2025-11-14,Foldable_Display_Topic,8,0.4907,458
2025-11-14,Set_Manufacturer,9,0.4909,462
2025-11-14,Display_Materials_Topic,10,0.4904,498
2025-11-15,Panel_Manufacturer,0,0.4979,263
2025-11-15,Set_Manufacturer,1,0.4993,362
2025-11-16,Foldable_Display_Topic,0,0.5054,315
2025-11-16,Flexible_Display_Topic,1,0.5055,323
2025-11-17,Display_Materials_Topic,0,0.5197,441
2025-11-17,Flexible_Display_Topic,1,0.5198,410
2025-11-17,Panel_Manufacturer,2,0.5206,357
2025-11-17,MicroLED_Topic,3,0.5202,411
2025-11-17,Foldable_Display_Topic,4,0.5198,418
2025-11-17,Set_Manufacturer,5,0.5203,397
2025-11-17,Automotive_Display_Topic,6,0.5204,313
2025-11-18,TV_Display_Topic,0,0.5754,536
2025-11-18,Foldable_Display_Topic,1,0.575,438
2025-11-18,Gaming_Monitor_Topic,2,0.5754,380
2025-11-18,Panel_Manufacturer,3,0.5755,484
2025-11-18,Display_Materials_Topic,4,0.5754,487
2025-11-18,Apple_Display_Topic,5,0.5754,482
2025-11-18,Flexible_Display_Topic,6,0.5749,379
2025-11-18,Automotive_Display_Topic,7,0.5755,489
2025-11-18,Set_Manufacturer,8,0.5753,481
2025-11-19,Display_Materials_Topic,0,0.4572,418
2025-11-19,Set_Manufacturer,1,0.4567,359
2025-11-19,Gaming_Monitor_Topic,2,0.4574,395
2025-11-19,Platform_Company,3,0.4572,401
2025-11-19,IT_OLED_Topic,4,0.4571,403
2025-11-20,TV_Display_Topic,0,0.4936,451
2025-11-20,Platform_Company,1,0.4935,391
2025-11-20,Quantum_Dot_Topic,2,0.4933,378
2025-11-20,Display_Materials_Topic,3,0.4939,444
2025-11-20,Flexible_Display_Topic,4,0.4935,403
2025-11-20,Panel_Manufacturer,5,0.4939,447
2025-11-20,Apple_Display_Topic,6,0.4931,377
2025-11-20,Foldable_Display_Topic,7,0.4943,438
2025-11-20,Set_Manufacturer,8,0.4935,323
2025-11-21,Quantum_Dot_Topic,0,0.452,493
2025-11-21,MicroLED_Topic,1,0.4511,258
2025-11-21,Display_Materials_Topic,2,0.4522,504
2025-11-21,Automotive_Display_Topic,3,0.4504,390
2025-11-21,Panel_Manufacturer,4,0.4506,347
2025-11-21,Gaming_Monitor_Topic,5,0.452,448
2025-11-21,Transparent_Display_Topic,6,0.4522,418
2025-11-21,Set_Manufacturer,7,0.4523,464
2025-11-21,Foldable_Display_Topic,8,0.4519,435
2025-11-21,Apple_Display_Topic,9,0.4513,442
2025-11-21,Flexible_Display_Topic,10,0.4513,469
2025-11-22,Platform_Company,0,0.4663,373
2025-11-22,Panel_Manufacturer,1,0.4664,351
2025-11-22,Set_Manufacturer,2,0.4647,395
2025-11-22,Foldable_Display_Topic,3,0.4659,158
2025-11-22,Automotive_Display_Topic,4,0.467,317
2025-11-23,Automotive_Display_Topic,0,0.4963,230
2025-11-23,Flexible_Display_Topic,1,0.4965,260
2025-11-23,Set_Manufacturer,2,0.4965,282
2025-11-24,Automotive_Display_Topic,0,0.4794,356
2025-11-24,Flexible_Display_Topic,1,0.4794,320
2025-11-24,Set_Manufacturer,2,0.479,299
2025-11-24,Platform_Company,3,0.4788,267
2025-11-25,Apple_Display_Topic,0,0.5288,459
2025-11-25,Set_Manufacturer,1,0.5285,447
2025-11-25,Panel_Manufacturer,2,0.5285,443
2025-11-25,Foldable_Display_Topic,3,0.5298,373
2025-11-25,Flexible_Display_Topic,4,0.5282,442
2025-11-25,Platform_Company,5,0.5291,451
2025-11-25,Display_Materials_Topic,6,0.5291,459
2025-11-26,Set_Manufacturer,0,0.4865,448
2025-11-26,Automotive_Display_Topic,1,0.4865,451
2025-11-26,Flexible_Display_Topic,2,0.4865,460
2025-11-27,TV_Display_Topic,0,0.5081,512
2025-11-27,Quantum_Dot_Topic,1,0.5087,348
2025-11-27,Apple_Display_Topic,2,0.5083,374
2025-11-27,MicroLED_Topic,3,0.5083,387
2025-11-27,Panel_Manufacturer,4,0.5082,457
2025-11-27,Set_Manufacturer,5,0.5082,468
2025-11-27,Equipment_Maker,6,0.509,420
2025-11-27,Foldable_Display_Topic,7,0.5085,398
2025-11-27,Flexible_Display_Topic,8,0.5088,425
2025-11-27,Display_Materials_Topic,9,0.5081,465
2025-11-27,IT_OLED_Topic,10,0.508,431
2025-11-28,Automotive_Display_Topic,0,0.49,371
2025-11-28,Smartphone_Display_Topic,1,0.489,381
2025-11-28,Quantum_Dot_Topic,2,0.4891,269
2025-11-28,Set_Manufacturer,3,0.4885,399
2025-11-28,MicroLED_Topic,4,0.4885,422
2025-11-28,Display_Materials_Topic,5,0.4888,444
2025-11-28,XR_Device_Topic,6,0.4895,395
2025-11-28,Panel_Manufacturer,7,0.4884,304
2025-11-29,MicroLED_Topic,0,0.4971,272
2025-11-29,Quantum_Dot_Topic,1,0.4994,246
2025-11-29,Panel_Manufacturer,2,0.498,359
2025-11-29,Set_Manufacturer,3,0.4996,379
2025-11-29,Automotive_Display_Topic,4,0.4989,280
2025-11-29,Foldable_Display_Topic,5,0.4996,429
2025-11-29,Flexible_Display_Topic,6,0.4977,266
2025-11-30,Smartphone_Display_Topic,0,0.4691,300
2025-11-30,Apple_Display_Topic,1,0.4695,290
2025-11-30,Set_Manufacturer,2,0.4691,268
2025-11-30,Automotive_Display_Topic,3,0.4687,248
2025-11-30,Flexible_Display_Topic,4,0.4691,267
2025-12-01,Panel_Manufacturer,0,0.5035,258
2025-12-01,TV_Display_Topic,1,0.5048,306
2025-12-01,Flexible_Display_Topic,2,0.5047,411
2025-12-02,TV_Display_Topic,0,0.4677,380
2025-12-02,Flexible_Display_Topic,1,0.4677,386
2025-12-02,Display_Materials_Topic,2,0.4686,406
2025-12-02,Set_Manufacturer,3,0.4682,422
2025-12-02,Panel_Manufacturer,4,0.4682,450
2025-12-03,Display_Materials_Topic,0,0.5294,423
2025-12-03,Panel_Manufacturer,1,0.5292,487
2025-12-03,Automotive_Display_Topic,2,0.529,399
2025-12-04,Platform_Company,0,0.4465,362
2025-12-04,IT_OLED_Topic,1,0.4468,418
2025-12-04,Display_Materials_Topic,2,0.4475,415
2025-12-04,Flexible_Display_Topic,3,0.4479,504
2025-12-05,Set_Manufacturer,0,0.49,463
2025-12-05,Flexible_Display_Topic,1,0.4904,327
2025-12-05,MicroLED_Topic,2,0.4903,338
2025-12-05,Quantum_Dot_Topic,3,0.4897,431
2025-12-05,TV_Display_Topic,4,0.4899,372
2025-12-05,IT_OLED_Topic,5,0.4899,462
2025-12-05,Foldable_Display_Topic,6,0.4892,394
2025-12-05,Panel_Manufacturer,7,0.4895,320
2025-12-05,Automotive_Display_Topic,8,0.4907,419
2025-12-06,Smartphone_Display_Topic,0,0.5199,257
2025-12-06,TV_Display_Topic,1,0.5191,341
2025-12-06,Flexible_Display_Topic,2,0.5194,322
2025-12-06,Foldable_Display_Topic,3,0.5193,378
2025-12-07,Panel_Manufacturer,0,0.5772,261
2025-12-07,Transparent_Display_Topic,1,0.5762,218
2025-12-07,Set_Manufacturer,2,0.5764,305
2025-12-08,Panel_Manufacturer,0,0.4307,210
2025-12-08,Automotive_Display_Topic,1,0.4317,349
2025-12-08,Flexible_Display_Topic,2,0.4318,409
2025-12-09,Set_Manufacturer,0,0.5121,388
2025-12-09,Panel_Manufacturer,1,0.5121,308
2025-12-09,Automotive_Display_Topic,2,0.512,314
2025-12-09,Flexible_Display_Topic,3,0.5119,416
2025-12-09,Smartphone_Display_Topic,4,0.5122,409
2025-12-09,Platform_Company,5,0.5122,343
2025-12-10,MicroLED_Topic,0,0.5313,367
2025-12-10,Automotive_Display_Topic,1,0.5313,443
2025-12-10,Set_Manufacturer,2,0.5299,295
2025-12-10,Apple_Display_Topic,3,0.5307,458
2025-12-10,Flexible_Display_Topic,4,0.5314,526
2025-12-10,Foldable_Display_Topic,5,0.5309,486
2025-12-11,Quantum_Dot_Topic,0,0.4779,335
2025-12-11,Panel_Manufacturer,1,0.4778,485
2025-12-11,Set_Manufacturer,2,0.4764,268
2025-12-11,TV_Display_Topic,3,0.4775,518
2025-12-11,Automotive_Display_Topic,4,0.4779,458
2025-12-11,Flexible_Display_Topic,5,0.4782,417
2025-12-12,Display_Materials_Topic,0,0.502,168
2025-12-12,Flexible_Display_Topic,1,0.5029,502
2025-12-13,Automotive_Display_Topic,0,0.4801,415
2025-12-13,Display_Materials_Topic,1,0.48,286
2025-12-13,XR_Device_Topic,2,0.4793,291
2025-12-13,Panel_Manufacturer,3,0.4796,346
2025-12-13,Set_Manufacturer,4,0.4797,307
2025-12-14,Equipment_Maker,0,0.4704,228
2025-12-14,Foldable_Display_Topic,1,0.4716,329
2025-12-15,Automotive_Display_Topic,0,0.4915,376
2025-12-15,TV_Display_Topic,1,0.4912,418
2025-12-15,Panel_Manufacturer,2,0.4917,328
2025-12-15,Set_Manufacturer,3,0.4911,383
2025-12-15,Flexible_Display_Topic,4,0.4916,380
2025-12-15,Equipment_Maker,5,0.491,450
2025-12-16,Panel_Manufacturer,0,0.4949,417
2025-12-16,Platform_Company,1,0.4927,364
2025-12-16,Flexible_Display_Topic,2,0.4952,485
2025-12-16,TV_Display_Topic,3,0.4956,442
2025-12-16,Set_Manufacturer,4,0.4933,366
2025-12-16,Automotive_Display_Topic,5,0.4919,348
2025-12-16,Display_Materials_Topic,6,0.495,450
2025-12-16,Foldable_Display_Topic,7,0.4945,470
2025-12-17,Smartphone_Display_Topic,0,0.503,389
2025-12-17,Quantum_Dot_Topic,1,0.5024,393
2025-12-17,Automotive_Display_Topic,2,0.503,382
2025-12-17,Flexible_Display_Topic,3,0.5017,324
2025-12-17,TV_Display_Topic,4,0.5031,419
2025-12-18,Display_Materials_Topic,0,0.4635,494
2025-12-18,Foldable_Display_Topic,1,0.4626,365
2025-12-18,Automotive_Display_Topic,2,0.4625,305
2025-12-18,OLED_Topic,3,0.4628,437
2025-12-18,Panel_Manufacturer,4,0.4633,511
2025-12-18,Transparent_Display_Topic,5,0.4636,459
2025-12-18,Gaming_Monitor_Topic,6,0.4631,497
2025-12-18,TV_Display_Topic,7,0.4633,422
2025-12-18,Flexible_Display_Topic,8,0.4624,434
2025-12-18,Set_Manufacturer,9,0.4627,351
2025-12-19,Flexible_Display_Topic,0,0.5203,400
2025-12-19,Panel_Manufacturer,1,0.5194,352
2025-12-19,Smartphone_Display_Topic,2,0.5175,322
2025-12-20,TV_Display_Topic,0,0.5047,289
2025-12-20,Automotive_Display_Topic,1,0.5021,276
2025-12-20,Display_Materials_Topic,2,0.5034,358
2025-12-20,Flexible_Display_Topic,3,0.5037,333
2025-12-21,Panel_Manufacturer,0,0.479,202
2025-12-21,Set_Manufacturer,1,0.479,296
2025-12-22,Display_Materials_Topic,0,0.4927,311
2025-12-22,Panel_Manufacturer,1,0.4925,406
2025-12-22,Set_Manufacturer,2,0.4935,260
2025-12-23,Set_Manufacturer,0,0.5486,405
2025-12-23,Panel_Manufacturer,1,0.5475,263
2025-12-23,Transparent_Display_Topic,2,0.549,286
2025-12-23,Automotive_Display_Topic,3,0.5486,338
2025-12-23,Gaming_Monitor_Topic,4,0.5481,370
2025-12-23,Foldable_Display_Topic,5,0.5483,407
2025-12-23,Display_Materials_Topic,6,0.5483,406
2025-12-23,Flexible_Display_Topic,7,0.5478,430
2025-12-24,Quantum_Dot_Topic,0,0.47,295
2025-12-24,Panel_Manufacturer,1,0.4691,269
2025-12-25,Panel_Manufacturer,0,0.4925,219
2025-12-25,Apple_Display_Topic,1,0.492,340
2025-12-25,Set_Manufacturer,2,0.4915,389
2025-12-26,Set_Manufacturer,0,0.5337,171
2025-12-26,TV_Display_Topic,1,0.5365,430
2025-12-27,Apple_Display_Topic,0,0.5477,282
2025-12-27,Panel_Manufacturer,1,0.5475,179
2025-12-27,Flexible_Display_Topic,2,0.5487,364
2025-12-27,Gaming_Monitor_Topic,3,0.549,294
2025-12-27,Set_Manufacturer,4,0.5484,398
2025-12-28,Set_Manufacturer,0,0.4824,241
2025-12-28,Panel_Manufacturer,1,0.4834,179
2025-12-28,Platform_Company,2,0.4827,273
2025-12-28,Flexible_Display_Topic,3,0.4821,329
2025-12-29,Foldable_Display_Topic,0,0.4653,293
2025-12-29,Set_Manufacturer,1,0.464,96
2025-12-29,Automotive_Display_Topic,2,0.465,331
2025-12-29,Panel_Manufacturer,3,0.4664,432
2025-12-30,Foldable_Display_Topic,0,0.5283,409
2025-12-30,Display_Materials_Topic,1,0.5279,415
2025-12-30,Panel_Manufacturer,2,0.5285,394
2025-12-30,Set_Manufacturer,3,0.5284,350
2025-12-30,MicroLED_Topic,4,0.528,442
2025-12-30,Flexible_Display_Topic,5,0.5279,422
2025-12-31,Automotive_Display_Topic,0,0.5016,339
2025-12-31,Display_Materials_Topic,1,0.5025,376
2025-12-31,Platform_Company,2,0.5017,328
2025-12-31,TV_Display_Topic,3,0.502,449
2026-01-01,IT_OLED_Topic,0,0.5009,307
2026-01-01,Flexible_Display_Topic,1,0.4996,400
2026-01-02,TV_Display_Topic,0,0.4686,345
2026-01-02,Set_Manufacturer,1,0.4687,428
2026-01-03,Set_Manufacturer,0,0.4708,371
2026-01-03,Flexible_Display_Topic,1,0.4709,428
2026-01-04,Set_Manufacturer,0,0.5555,312
2026-01-04,Automotive_Display_Topic,1,0.5558,332
2026-01-04,Display_Materials_Topic,2,0.5556,300
2026-01-04,Flexible_Display_Topic,3,0.5548,360
2026-01-05,TV_Display_Topic,0,0.4969,504
2026-01-05,Transparent_Display_Topic,1,0.4969,507
2026-01-05,Foldable_Display_Topic,2,0.4973,442
2026-01-05,Automotive_Display_Topic,3,0.4972,486
2026-01-05,Material_Supplier,4,0.4967,504
2026-01-05,Flexible_Display_Topic,5,0.4976,462
2026-01-05,Gaming_Monitor_Topic,6,0.4975,356
2026-01-05,Panel_Manufacturer,7,0.4968,490
2026-01-05,Set_Manufacturer,8,0.497,542
2026-01-06,Smartphone_Display_Topic,0,0.5198,536
2026-01-06,Automotive_Display_Topic,1,0.5204,340
2026-01-06,IT_OLED_Topic,2,0.52,480
2026-01-06,Set_Manufacturer,3,0.5202,492
2026-01-06,Display_Materials_Topic,4,0.5211,435
2026-01-06,Panel_Manufacturer,5,0.5197,463
2026-01-06,Flexible_Display_Topic,6,0.52,508
2026-01-06,TV_Display_Topic,7,0.5204,460
2026-01-06,Foldable_Display_Topic,8,0.52,480
2026-01-07,Gaming_Monitor_Topic,0,0.4972,542
2026-01-07,Platform_Company,1,0.4973,504
2026-01-07,IT_OLED_Topic,2,0.4963,498
2026-01-07,Automotive_Display_Topic,3,0.4946,426
2026-01-07,Set_Manufacturer,4,0.4973,530
2026-01-07,Flexible_Display_Topic,5,0.4959,258
2026-01-07,Apple_Display_Topic,6,0.4972,506
2026-01-07,XR_Device_Topic,7,0.4974,497
2026-01-07,Foldable_Display_Topic,8,0.4971,547
2026-01-07,TV_Display_Topic,9,0.4966,547
2026-01-07,Panel_Manufacturer,10,0.4972,507
2026-01-08,Panel_Manufacturer,0,0.5314,473
2026-01-08,Automotive_Display_Topic,1,0.531,474
2026-01-08,Foldable_Display_Topic,2,0.5312,499
2026-01-08,MicroLED_Topic,3,0.5313,426
2026-01-08,Flexible_Display_Topic,4,0.5322,242
2026-01-08,Apple_Display_Topic,5,0.5315,509
2026-01-08,XR_Device_Topic,6,0.5316,448
2026-01-08,Set_Manufacturer,7,0.5309,510
2026-01-08,IT_OLED_Topic,8,0.5311,466
2026-01-08,TV_Display_Topic,9,0.5312,509
2026-01-08,Gaming_Monitor_Topic,10,0.5318,491
2026-01-09,Panel_Manufacturer,0,0.4935,515
2026-01-09,Automotive_Display_Topic,1,0.4939,497
2026-01-09,XR_Device_Topic,2,0.4943,464
2026-01-09,MicroLED_Topic,3,0.4935,357
2026-01-09,Display_Materials_Topic,4,0.4941,441
2026-01-09,Flexible_Display_Topic,5,0.494,433
2026-01-09,TV_Display_Topic,6,0.4939,485
2026-01-09,IT_OLED_Topic,7,0.4942,480
2026-01-09,Foldable_Display_Topic,8,0.4934,327
2026-01-09,Set_Manufacturer,9,0.4938,507
2026-01-09,Quantum_Dot_Topic,10,0.4936,484
